,title,address,unit_type,Price,Bedrooms,Bathrooms,Lat,Lon,Hydro Inc.,Heat Inc.,Water Inc.,Laundry Inc.,Yard Inc.,Parking Inc.,Gym Inc.,SQFT,Furnished,Air Conditioning,Walk Score,Transit Score,Bike Score,img_1,"img_2""",img_3
,"
                            A very nice bachelor!
                        ","97 Gloucester St, Toronto, ON M4Y 1M2, Canada",Apartment,1350,1,1,43.6674823,-79.3803007,1,1,1,1,0,0,0,250,0,1,96,90,75,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/rFAAAOSwVZFfCoPR/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/5MEAAOSwC5NfCoPX/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/KhgAAOSwKERfCoPa/$_2.JPG
1626.077404,"
                            1 bd, 1 bth, all-inclusive, sep entrance, walkout, TTC, WiFi
                        ","Murison Blvd, M1B 2B2, Scarborough, ON",Apartment,1100,1,1,43.7973902,-79.2108256,1,1,1,1,1,0,0,550,0,0,43,64,33,https://i.ebayimg.com/00/s/ODAwWDcxNA==/z/xU4AAOSwNlNfCoDL/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/cMUAAOSwQrNfCoDd/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/h-UAAOSwdAhfCoDq/$_2.JPG
,"
                            1 Bedroom available for Rent- July 1st 2020
                        ","155 Wellesley St E, Toronto, ON M4Y 1J4, Canada",Apartment,1292,1,1,43.6663537,-79.3753739,1,1,1,1,1,0,1,700,0,1,94,88,73,https://i.ebayimg.com/00/s/NTc1WDgwMA==/z/6M0AAOSwdfFetEC9/$_27.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/nJUAAOSwow5etEDF/$_2.JPG,https://i.ebayimg.com/00/s/MzMzWDUwMA==/z/6UoAAOSwwRFe-Vcf/$_2.JPG
,"
                            SOLID APPLICANTS ACCEPTED WITH LOW CREDIT
                        ",", North York M2R 3H8 ON, Canada",Apartment,2054,1,1,43.7821589,-79.4479737,0,1,1,1,1,1,1,718,0,1,41,66,71,,,
,"
                            WE APPROVE GREAT RENTERS WITH LOW CREDIT
                        ",", Oakville L6H 6E2 ON, Canada",Apartment,2059,1,1,43.4755109,-79.7219341,0,1,1,1,1,1,1,710,0,1,54,33,58,,,
,"
                            WE HELP RENTERS WITH LOW CREDIT SCORES
                        ",", Scarborough M1J 3G7 ON, Canada",Apartment,2079,1,1,43.7485943,-79.210043,0,1,1,1,1,1,1,711,0,1,50,66,45,,,
,"
                            WE HELP GOOD TENANTS WITH BAD CREDIT
                        ",", North York M2K 2L8 ON, Canada",Apartment,2094,1,1,43.7920749,-79.3917809,0,1,1,1,1,1,1,706,1,1,46,60,64,,,
,"
                            GET HELP RENTING WITH A LOW CREDIT SCORE
                        ",", East York M4G 4J4 ON, Canada",Apartment,2069,1,1,43.7143403,-79.3557961,0,1,1,1,1,1,1,709,0,1,56,72,66,,,
,"
                            NEW BACHELOR LARGE LIVING/BDRM, KIT, DISHWASHER, LAUNDRY, YARD
                        ","359 Davenport Rd, Toronto, ON M5R 1K5, Canada",Apartment,1350,1,1,43.6752476,-79.4022353,1,1,1,1,0,0,0,500,0,0,91,92,97,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/csgAAOSwH0dfClv3/$_27.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/5SMAAOSwCIdfClv6/$_2.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/RIYAAOSwr4RfClv9/$_2.JPG
,"
                            1 BEDROOM MAIN FLOOR, LARGE LIVING ROOM, 3 CLOSETS, LAUNDRY, PAR
                        ","10 Mt Royal Ave, Toronto, ON M6H 2S3, Canada",Apartment,1750,1,1,43.6749959,-79.4330017,1,1,1,1,0,0,0,600,0,0,60,78,62,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/A8cAAOSwZo5fCltV/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/IwwAAOSwygVfCltX/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ItsAAOSwcQRfClta/$_2.JPG
,"
                            Renovated bachelor suite, Yonge and St. Clair
                        ","26 -28 Balmoral Avenue, Toronto, ON, M4V 1J4",Apartment,1395,1,1,43.6859334,-79.3944336,0,1,1,1,0,0,0,272,0,0,89,84,75,,,
,"
                            Downtown Toronto furnished shared apartment (utilities included)
                        ","40 Gerrard St E, Toronto, ON M5B 2M2, Canada",Apartment,950,1,1,43.6597813,-79.3803887,1,1,1,1,0,0,0,650,1,1,97,94,74,https://i.ebayimg.com/00/s/NjgyWDUyNw==/z/cIoAAOSwDadfClik/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/6gsAAOSwv2JfClii/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/1YUAAOSwjVFfClim/$_2.JPG
,"
                            ►►► 1 BR Appartment by the lake-Avail. August 1 ►►►
                        ","Lakeshore Blvd West/ Kipling Ave, Canada",Apartment,1625,1,1,43.5982045,-79.5169695,0,0,0,1,1,0,0,850,0,1,68,65,79,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mjcAAOSwO0xfClK0/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/nesAAOSwwpZfClK2/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kfQAAOSwT1tfClK3/$_2.JPG
,"
                            Downtown Toronto furnished shared apartment (utilities included)
                        ","40 Gerrard St E, Toronto, ON M5B 2M2, Canada",Apartment,950,1,1,43.6597813,-79.3803887,1,1,1,1,0,0,0,650,1,1,97,94,74,https://i.ebayimg.com/00/s/NjgyWDUyNw==/z/cIoAAOSwDadfClik/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/6gsAAOSwv2JfClii/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/1YUAAOSwjVFfClim/$_2.JPG
,"
                            1 Bedroom in a 2 Bedroom Basement Apartment Available Sep 1st
                        ",", M2M 1Z9, North York, ON, Canada",Basement,700,1,1,43.783663,-79.4109554,1,1,1,1,0,0,0,400,0,1,44,98,64,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/fmoAAOSwHvNfClV1/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/6E0AAOSwZylfClV5/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/T7YAAOSwAlVfClV8/$_2.JPG
,"
                            ►►► 1 BR Appartment by the lake-Avail. August 1 ►►►
                        ","Lakeshore Blvd West/ Kipling Ave, Canada",Apartment,1625,1,1,43.5982045,-79.5169695,0,0,0,1,1,0,0,850,0,1,68,65,79,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mjcAAOSwO0xfClK0/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/nesAAOSwwpZfClK2/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kfQAAOSwT1tfClK3/$_2.JPG
,"
                            Beautiful 1 Bed/1 Bath  Apartment - Yonge/St. Clair
                        ","1233 Yonge Street, Toronto, ON, M4T 1W4",Not Available,2070,1,1,43.683622,-79.3920008,0,1,1,1,0,1,0,600,0,0,90,86,57,https://i.ebayimg.com/00/s/ODAwWDEyMDA=/z/wmMAAOSwW1Fe4XEn/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDEyMDA=/z/zkgAAOSwS8he4XEm/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDEyMDA=/z/1ksAAOSw35Be4XEl/$_2.JPG
,"
                            West End Basement Unit Near Lansdowne Station
                        ","M6H1Y5, Canada",Basement,1100,1,1,43.6653962,-79.4441055,1,1,1,0,0,0,0,450,0,1,78,87,79,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Kl4AAOSwQpdfClGD/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/V2sAAOSwNW5fClGE/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/CQEAAOSwL8RfClGF/$_2.JPG
,"
                            FOR LEASE: Sunny 1 Bedroom Basement Apt in Junction Triangle
                        ","21 Rankin Crescent, Toronto M6P4H1 ON",Apartment,1250,1,1,43.6582087,-79.4472375,1,1,1,1,0,0,0,650,0,1,91,98,94,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/BTEAAOSw1H1fCkpX/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/rv4AAOSwlVBfCkpk/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/yzoAAOSwIElfCkpo/$_2.JPG
,"
                            Quiet Newly updated Bachelor basement apartment All Inclusive
                        ",", Toronto M1T1H8 ON, Canada",Apartment,1150,1,1,43.7793847,-79.3196212,1,1,1,1,0,1,0,1,0,1,54,65,48,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/5xAAAOSwEEVfCktx/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ZiMAAOSwDPhfCkt3/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/oXEAAOSwol9fCktY/$_2.JPG
,"
                            Renovated one bedroom, Victoria Park and St Clair E
                        ","612 Dawes Road, Toronto, ON, M4B 2K3",Apartment,1825,1,1,43.7073605,-79.295972,0,1,1,1,0,0,0,567,0,1,62,71,56,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/qnsAAOSwWbFe4WVZ/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/A1QAAOSwiE9e4WVa/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/SJcAAOSwCMBe4WVY/$_2.JPG
,"
                            Newly renovated one bedroom, Victoria Park and St Clair Ave E
                        ","612 Dawes Road, Toronto, ON, M4B 2K3",Apartment,1795,1,1,43.7073605,-79.295972,0,1,1,1,0,0,0,583,0,1,62,71,56,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/OCkAAOSwZIBfB3ND/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/RmIAAOSwcn9fB3NG/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/6ZkAAOSwL8RfB3NG/$_2.JPG
,"
                            Renovated one bedroom, Kingston and Woodbine, Upper Beaches
                        ","501 Kingston Road, Toronto, ON, M4L 1V7",Apartment,1835,1,1,43.6772305,-79.3026732,0,1,1,1,1,0,0,660,0,0,69,79,65,https://i.ebayimg.com/00/s/NTE5WDc3Nw==/z/0JEAAOSwpqNe9wxG/$_27.JPG,https://i.ebayimg.com/00/s/NTE5WDc3Nw==/z/V9EAAOSwvfFe9wxG/$_2.JPG,https://i.ebayimg.com/00/s/NTE5WDc3Nw==/z/T6MAAOSw07Be9wxG/$_2.JPG
,"
                            Renovated one bedroom, Kingston Rd and Woodbine, Upper Beaches
                        ","501 Kingston Road, Toronto, ON, M4L 1V7",Apartment,1895,1,1,43.6772305,-79.3026732,0,1,1,1,1,0,0,675,0,1,69,79,65,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/iN0AAOSwaNVe9wuX/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/5WEAAOSwZtpe9wuW/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/Y6kAAOSwtzle9wuZ/$_2.JPG
,"
                            One Bedroom Walkout Basement Apartment for Rent
                        ","South Bonnington Avenue, M1N3M2, Toronto, ON",Basement,1350,1,1,43.7033686,-79.2604644,1,1,1,0,0,0,0,600,0,1,41,60,53,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/90wAAOSwTR1fCket/$_27.JPG,https://i.ebayimg.com/00/s/NTk0WDgwMA==/z/BjQAAOSwcR1fCke1/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/h9gAAOSwLyNfCke-/$_2.JPG
,"
                            High Park-Roncesvalles Large Main Flr August 1st
                        ","M6R2W2, Canada",Apartment,2800,1,1,43.6467366,-79.4539515,1,1,1,1,1,1,0,1000,0,0,34,92,82,https://i.ebayimg.com/00/s/MTEzNlg2NDA=/z/8sMAAOSwqTJfCjwr/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yW8AAOSwJ1NfCjwt/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/iOYAAOSw0ERfCjwz/$_2.JPG
,"
                            Big UNFURNISHED 1 Bedroom Apt available at Rogers/Dufferine
                        ",", M6E 4A4, Toronto, ON",Apartment,1445,1,1,43.6858336,-79.4494682,1,1,1,1,1,0,0,1000,0,1,58,74,72,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/~gMAAOSwPNZfCjfo/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/728AAOSwxiFfCjfx/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/558AAOSwsktfCjgR/$_2.JPG
,"
                            Yonge and Eglinton, 63 Roehampton, Bach suite
                        ","63 Roehampton Avenue, Toronto, ON, M4P 1R1",Apartment,1525,1,1,43.7081182,-79.396487,0,0,1,1,0,0,0,380,0,1,96,91,70,https://i.ebayimg.com/00/s/MzM1WDUwMA==/z/hScAAOSw0~de4aD4/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z6YAAOSwUjJe4aEA/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~MUAAOSwOPVe4aEA/$_2.JPG
,"
                            One bedroom Etobicoke Furnished Parking all included August 1
                        ","34 Penhurst Ave, Etobicoke, ON M8Y 3A9, Canada",Apartment,1749,1,1,43.6246876,-79.4999699,1,1,1,1,1,1,0,680,1,1,72,62,71,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/nN0AAOSwCJ5fCjWH/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/1sUAAOSw0oxfCjVn/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/TDAAAOSwybRfCjVt/$_2.JPG
,"
                            Regency on Main - B5 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1650,1,1,43.256928,-79.875488,0,1,0,0,0,0,0,668,0,0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/5JoAAOSwjOVe4XMY/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/69QAAOSwOWde4XMY/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/VgAAAOSwLcZe4XMh/$_2.PNG
,"
                            Fully Renovated 1Br at Ellesmere and Morningside
                        ","80 Mornelle Court, Toronto, ON, M1E 4P8",Apartment,1795,1,1,43.7878079,-79.1974827,0,1,1,1,1,0,0,725,0,0,29,69,33,https://i.ebayimg.com/00/s/ODU3WDEyODA=/z/6bQAAOSwvpde4aEQ/$_27.JPG,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/XGsAAOSwrWZe4aEQ/$_2.JPG,https://i.ebayimg.com/00/s/ODUwWDEyODA=/z/b8sAAOSwKVhe4aEP/$_2.JPG
,"
                            1 BEDROOM VICTORIA PARK AND LAWRENCE
                        ",", M1R1T3, SVCARBOROUGH, ON",Apartment,1500,1,1,43.7432452,-79.3097609,0,1,0,1,1,0,0,700,0,1,76,65,56,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/keAAAOSwKONfCixo/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/MUgAAOSwO2BfCix0/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/lqwAAOSwRopfCiy-/$_2.JPG
,"
                            Large 1 Bed 1 Bath : Unit # 1709 Bay & Wellesley
                        ","925 Bay Street, Toronto, ON, M5S 3L4",Apartment,2175,1,1,43.6641656,-79.3867054,0,1,1,1,1,0,1,519,0,1,98,95,75,https://i.ebayimg.com/00/s/MTUwMFgxMTky/z/~BQAAOSwJLde5JaJ/$_27.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/p4YAAOSwgJNe5JaK/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/JbUAAOSwIiVe5JaL/$_2.JPG
,"
                            Bright and Beautiful Studio Apartment at Bay & Wellesley
                        ","925 Bay Street, Toronto, ON, M5S 3L4",Apartment,1975,1,1,43.6641656,-79.3867054,0,1,1,1,1,0,1,489,0,1,98,95,75,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/-1AAAOSwNnBe4Th6/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/mgYAAOSwzEJe4Th6/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/CbgAAOSwafNe4Th6/$_2.JPG
,"
                            1 bedroom apt for rent
                        ","460 Adelaide St E, Toronto, ON M5A 1N4, Canada",Apartment,1900,1,1,43.6527699,-79.3664874,1,1,1,1,1,0,1,570,1,1,94,98,99,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/lnoAAOSwUkFfCiVr/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/t9QAAOSwDTJfCiVu/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/MeoAAOSw9tVfCiVx/$_2.JPG
,"
                            1Br downtown TO available immediately
                        ","2 Elm Grove Ave, Toronto, ON M6K 2J1, Canada",Apartment,1500,1,1,43.6387044,-79.4307301,1,1,1,0,0,0,0,500,0,1,80,88,54,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/YUIAAOSw3u9fCiOV/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Y3AAAOSws8BfCiOY/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/CrEAAOSw9eVfCiOa/$_2.JPG
,"
                            Bachelor Studio Apartment for Rent - Eglinton & Caledonia
                        ","2343 Eglinton Ave W, York, ON M6E 2L6, Canada",Apartment,899,1,1,43.6927221,-79.4625286,0,0,0,1,1,0,0,400,0,1,66,68,69,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/jHEAAOSwk6RfCiKC/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/vq8AAOSwxH1fCiKR/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/SXAAAOSw7jtfCiKW/$_2.JPG
,"
                            **viewing Monday July 13** queen east bsmt apt
                        ",", TORONTO m5a3j8 ON, Canada",Apartment,1195,1,1,43.6574392,-79.358964,1,1,1,1,1,0,0,725,0,0,82,89,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/dLQAAOSw0ERfCiDC/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6l0AAOSwfdhfCiDF/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/2ekAAOSwhjBfCiDI/$_2.JPG
,"
                            Apartment for rent-High Park Area
                        ","137 Annette St, Toronto, ON M6P 1N9, Canada",Apartment,1500,1,1,43.6634445,-79.4657741,0,1,1,1,1,1,0,600,0,0,91,82,64,https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/fUwAAOSwcKJfCh8r/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/uPAAAOSwci5fCh9r/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Y2wAAOSwF41fCh~~/$_2.JPG
,"
                            Apartment Dufferin Subway
                        ","18 Russett Ave, M6H3M3, Toronto, ON",Apartment,1600,1,1,43.6603426,-79.4370061,1,1,1,1,0,0,0,800,0,1,90,89,79,https://i.ebayimg.com/00/s/NTIxWDgwMA==/z/s~wAAOSwcLhfChym/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDQzMA==/z/yXAAAOSwEhJfChy0/$_2.JPG,https://i.ebayimg.com/00/s/NTQ1WDgwMA==/z/s-oAAOSwtV5fChzM/$_2.JPG
,"
                            Apartment Dufferin Subway
                        ","18 Russett Ave, M6H3M3, Toronto, ON",Apartment,1600,1,1,43.6603426,-79.4370061,1,1,1,1,0,0,0,800,0,1,90,89,79,https://i.ebayimg.com/00/s/NTIxWDgwMA==/z/s~wAAOSwcLhfChym/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDQzMA==/z/yXAAAOSwEhJfChy0/$_2.JPG,https://i.ebayimg.com/00/s/NTQ1WDgwMA==/z/s-oAAOSwtV5fChzM/$_2.JPG
,"
                            1  BEDROOM BASEMENT APARTMENT FOR RENT BROWNS LINE & EVANS $1300
                        ","503 Brown's Line, Etobicoke, ON M8W 3V1, Canada",Apartment,1300,1,1,43.6033251,-79.5455261,0,0,0,1,1,0,0,750,0,1,66,58,59,https://i.ebayimg.com/00/s/NDQ4WDgwMA==/z/6BoAAOSwBktfCho2/$_27.JPG,https://i.ebayimg.com/00/s/NDE3WDgwMA==/z/hGcAAOSwvWVfCho5/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/5eoAAOSwSJpfCho0/$_2.JPG
,"
                            153 St George - Studio Apartment for Rent
                        ","153 St. George Street, Toronto, ON, M5R 2L9",Apartment,1650,1,1,43.6695853,-79.4002032,0,1,1,1,0,0,0,500,0,0,90,99,10,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/YfEAAOSwxOJfChjh/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/7l0AAOSwKtdfChjh/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/HT0AAOSwJBFfChjh/$_2.JPG
,"
                            Renovated bachelor suite, Kingston and Warden, Birch Cliff
                        ","1420 Kingston Road, Scarborough, ON, M1N 1R3",Apartment,1375,1,1,43.6874687,-79.2720347,0,1,1,1,0,0,0,350,0,0,43,67,71,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ZfsAAOSweLZe4XPK/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/tggAAOSwUIhe4XPR/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ds4AAOSwc59e4XPJ/$_2.JPG
,"
                            Renovated bachelor suite, Kingston and Warden, Birch Cliff
                        ","1420 Kingston Road, Scarborough, ON, M1N 1R3",Apartment,1375,1,1,43.6874687,-79.2720347,0,1,1,1,0,0,0,273,0,0,43,67,71,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/zNUAAOSwH9he4XPP/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/4uwAAOSwoeVe4XPJ/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/JggAAOSwPq1e4XPJ/$_2.JPG
,"
                            Fashion District -1 bedroom + den
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,2375,1,1,43.6432618,-79.3998572,0,1,1,1,0,0,1,625,0,1,97,10,66,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/KrsAAOSwG7FfCMkh/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjgw/z/pZMAAOSwSmxfCMkn/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/PUMAAOSwogVfCMkh/$_2.JPG
,"
                            King West-1 bedroom, brand new!!
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,1995,1,1,43.6432618,-79.3998572,0,1,1,1,0,0,1,487,0,1,97,10,66,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/FukAAOSwxahe4-Ag/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/gVoAAOSwJp5e4-Ag/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/EcUAAOSwvhte4-Ag/$_2.JPG
,"
                            Bretton Place - Studio Apartment for Rent
                        ","44 Jackes Avenue, Toronto, ON, M4T 1G4",Apartment,1400,1,1,43.685763,-79.391121,0,1,1,1,0,0,1,402,0,0,83,84,49,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/PlMAAOSwQhNfChPu/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/T6AAAOSw-dhfChPu/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/gicAAOSwI1xfChPu/$_2.JPG
,"
                            1BR Apartment Bright Lower Unit in Townhouse Condo near Junction
                        ",", Toronto M6N5G3 ON, Canada",Apartment,1800,1,1,43.6721266,-79.4550943,0,0,1,1,1,1,0,550,0,1,79,77,80,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/t6YAAOSwD2tfChVg/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/SLEAAOSwLClfChVi/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/VAAAAOSw1ixfChVt/$_2.JPG
,"
                            1 bedroom apt for rent
                        ","460 Adelaide St E, Toronto, ON M5A 1N4, Canada",Apartment,1900,1,1,43.6527699,-79.3664874,1,1,1,1,1,0,1,570,1,1,94,98,99,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/lnoAAOSwUkFfCiVr/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/t9QAAOSwDTJfCiVu/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/MeoAAOSw9tVfCiVx/$_2.JPG
,"
                            1Br downtown TO available immediately
                        ","2 Elm Grove Ave, Toronto, ON M6K 2J1, Canada",Apartment,1500,1,1,43.6387044,-79.4307301,1,1,1,0,0,0,0,500,0,1,80,88,54,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/YUIAAOSw3u9fCiOV/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Y3AAAOSws8BfCiOY/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/CrEAAOSw9eVfCiOa/$_2.JPG
,"
                            Bachelor Studio Apartment for Rent - Eglinton & Caledonia
                        ","2343 Eglinton Ave W, York, ON M6E 2L6, Canada",Apartment,899,1,1,43.6927221,-79.4625286,0,0,0,1,1,0,0,400,0,1,66,68,69,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/jHEAAOSwk6RfCiKC/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/vq8AAOSwxH1fCiKR/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/SXAAAOSw7jtfCiKW/$_2.JPG
,"
                            **viewing Monday July 13** queen east bsmt apt
                        ",", TORONTO m5a3j8 ON, Canada",Apartment,1195,1,1,43.6574392,-79.358964,1,1,1,1,1,0,0,725,0,0,82,89,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/dLQAAOSw0ERfCiDC/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6l0AAOSwfdhfCiDF/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/2ekAAOSwhjBfCiDI/$_2.JPG
,"
                            Apartment for rent-High Park Area
                        ","137 Annette St, Toronto, ON M6P 1N9, Canada",Apartment,1500,1,1,43.6634445,-79.4657741,0,1,1,1,1,1,0,600,0,0,91,82,64,https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/fUwAAOSwcKJfCh8r/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/uPAAAOSwci5fCh9r/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Y2wAAOSwF41fCh~~/$_2.JPG
