title,ad_url,address,unit_type,Price,Bedrooms,Bathrooms,Lat,Lon,Hydro Inc.,Heat Inc.,Water Inc.,Laundry Inc.,Yard Inc.,Parking Inc.,Gym Inc.,SQFT,Furnished,Air Conditioning,Walk Score,Transit Score,Bike Score,img_1,"img_2""",img_3
"
                            157 & 165 Jameson Avenue - 1 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/157-165-jameson-avenue-1-bedroom-1-bathroom-for-rent/1505787807?null&siteLocale=en_CA,"157 Jameson Avenue, Toronto, ON, M6K 2Y4",Apartment,1749,1,1,43.63767,-79.43575,0,1,1,1,0,0,0,741,0,0,87,84,84,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/XagAAOSwV3Je~H30/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/R~AAAOSwavZe~H31/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/tK0AAOSwd4pe~H3w/$_2.JPG
"
                            2 Bedroom - Eglinton/Dufferin - Quiet Community-Family Friendly
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-eglinton-dufferin-quiet-community-family-friendly/1511215931?null&siteLocale=en_CA,"620 Northcliffe Boulevard, Toronto, ON, M6E 3M1",Apartment,2249,2,1,43.6933028,-79.4468724,0,1,1,1,1,0,0,747,0,0,70,80,68,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/87cAAOSwOMBfB3HY/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/YCEAAOSwpbxfB3HY/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/jh0AAOSwqhtfB3HW/$_2.JPG
"
                            2 Bedroom Apartment - East York - Renovated - Amazing Views!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-east-york-renovated-amazing-views/1505774493?null&siteLocale=en_CA,"100 Gowan Avenue, Toronto, ON, M4K 2E2",Apartment,2314,2,1,43.6880023,-79.3507422,0,1,1,1,1,0,0,739,0,0,77,69,60,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/QRYAAOSw8Xpe4WAv/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/t98AAOSw08Fe4WAw/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/2UUAAOSwu19e4WAw/$_2.JPG
"
                            Large 1 Bedroom - Downtown - Renovated - On-site Gym!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-1-bedroom-downtown-renovated-on-site-gym/1511215909?null&siteLocale=en_CA,"392 Sherbourne Street, Toronto, ON, M4X 1K3",Apartment,1609,1,1,43.6637115,-79.3732778,0,1,1,1,1,0,1,468,0,0,93,87,10,https://i.ebayimg.com/00/s/Mjk5WDQ0OA==/z/bHMAAOSwgw9fB3HQ/$_27.JPG,https://i.ebayimg.com/00/s/Mjk5WDQ0OA==/z/MucAAOSwyKBfB3HQ/$_2.JPG,https://i.ebayimg.com/00/s/Mjk5WDQ0OA==/z/0hUAAOSwbkxfB3HQ/$_2.JPG
"
                            Bachelor Apartment - East York - Renovated - Amazing Views!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-east-york-renovated-amazing-views/1505774490?null&siteLocale=en_CA,"100 Gowan Avenue, Toronto, ON, M4K 2E2",Apartment,1559,1,1,43.6880023,-79.3507422,0,1,1,1,1,0,0,393,0,0,77,69,60,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/VLoAAOSwFpBe4WAs/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/3a8AAOSwb7te4WAs/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/1rcAAOSw5Bde4WAs/$_2.JPG
"
                            1 Bedroom in 2 Bedroom Little Italy Apartment $1150
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-in-2-bedroom-little-italy-apartment-1150/1512204209?null&siteLocale=en_CA,"5 Palmerston Ave, Toronto, ON M6J 2H8, Canada",Apartment,1150,1,1,43.6472251,-79.4066303,1,1,1,1,0,0,0,125,0,0,96,94,93,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/GQQAAOSweaJfDiyq/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/YisAAOSwic5fDiyn/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/n54AAOSw6DVfDiyS/$_2.JPG
"
                            2 Bedroom 1 Bath, Large Kitchen (Yonge & Eglinton)
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-1-bath-large-kitchen-yonge-eglinton/1509892365?null&siteLocale=en_CA,"88 Erskine Avenue, Toronto, ON, M4P 1Y3",Apartment,2350,2,1,43.7123725,-79.3960472,0,1,1,1,1,0,1,700,0,0,87,85,57,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/UyIAAOSwkFpe~i~b/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/AkwAAOSwR0de~i~b/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/dOMAAOSwVe1e~i~b/$_2.JPG
"
                            Fully Renovated 1Br at Ellesmere and Morningside
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-renovated-1br-at-ellesmere-and-morningside/1505840505?null&siteLocale=en_CA,"80 Mornelle Court, Toronto, ON, M1E 4P8",Apartment,1795,1,1,43.7878079,-79.1974827,0,1,1,1,1,0,0,725,0,0,29,69,33,https://i.ebayimg.com/00/s/ODU3WDEyODA=/z/6bQAAOSwvpde4aEQ/$_27.JPG,https://i.ebayimg.com/00/s/ODUzWDEyODA=/z/XGsAAOSwrWZe4aEQ/$_2.JPG,https://i.ebayimg.com/00/s/ODUwWDEyODA=/z/b8sAAOSwKVhe4aEP/$_2.JPG
"
                            BEAUTIFUL 2 BD 2 BA LUXURY RENTAL IN THE HEART OF FOREST HILL!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-2-bd-2-ba-luxury-rental-in-the-heart-of-forest-hill/1506210031?null&siteLocale=en_CA,"310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,3195,2,2,43.6858938,-79.4145591,0,1,1,1,1,0,1,855,0,1,84,85,56,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/~2UAAOSw8ile4-Cb/$_27.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/ztgAAOSwyP5e4-Cb/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/b94AAOSw6xxe4-Cb/$_2.JPG
"
                            1 Bed + DEN! Bright Luxury Rental - 27th Floor! Amazing Views!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-bright-luxury-rental-27th-floor-amazing-views/1510825268?null&siteLocale=en_CA,"310 & 320 Tweedsmuir Ave, Toronto, ON, M5P 2Y2",Apartment,2395,1.5,1,43.6858938,-79.4145591,0,1,1,1,0,0,1,620,0,1,84,85,56,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/CBIAAOSweYlfCMl6/$_27.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/vmEAAOSwUd9fCMl7/$_2.JPG,https://i.ebayimg.com/00/s/NjE5WDExMDA=/z/RpAAAOSwH4BfCMl3/$_2.JPG
"
                            Sublet needed- Large open Bachelor
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/sublet-needed-large-open-bachelor/1512192130?null&siteLocale=en_CA,"M4N2K2, Canada",Apartment,1275,1,1,43.7226734,-79.4020723,1,1,1,1,1,0,0,515,0,0,77,81,45,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/dhgAAOSwbX1fDiJ5/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/imUAAOSwfjtfDiJ8/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAx/z/ldMAAOSwGNtfDiJ~/$_2.JPG
"
                            1 bedroom shared in 2 bedroom, 2 floor apartment DOWNTOWN
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-shared-in-2-bedroom-2-floor-apartment-downtown/1512191641?null&siteLocale=en_CA,"Front Street East, Toronto M5A 4H3 ON",Apartment,1050,2.5,1,43.6501945,-79.3684156,1,1,1,1,1,0,0,750,0,1,96,10,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/f9wAAOSw5sBfDg8j/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDU5NQ==/z/A7sAAOSwqOVfDg8S/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/9G4AAOSwraRfDg85/$_2.JPG
"
                            Kingsway Village Square - 2 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/kingsway-village-square-2-bedroom-apartment-for-rent/1505781150?null&siteLocale=en_CA,"571  Prince Edward Dr N, Toronto, ON, M8X 0A1",Apartment,3300,2,2,43.6602184,-79.5100634,0,0,0,1,1,0,1,865,0,1,55,56,75,https://i.ebayimg.com/00/s/NzY4WDE1MzY=/z/PuEAAOSwvQJe4WXL/$_27.JPG,https://i.ebayimg.com/00/s/Mzk5WDg0NA==/z/fQ4AAOSwbNte4WXK/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/QMYAAOSwKThe4WXJ/$_2.JPG
"
                            Kingsway Village Square - One Bedroom +Den Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/kingsway-village-square-one-bedroom-den-apartment-for-rent/1505781145?null&siteLocale=en_CA,"571  Prince Edward Dr N, Toronto, ON, M8X 0A1",Apartment,2450,1,1,43.6602184,-79.5100634,0,0,0,1,1,0,1,714,0,1,55,56,75,https://i.ebayimg.com/00/s/NzY4WDE1MzY=/z/vTMAAOSwriZe4WXL/$_27.JPG,https://i.ebayimg.com/00/s/Mzk5WDg0NA==/z/JaEAAOSw~n9e4WXH/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/8V0AAOSwcv9e4WXI/$_2.JPG
"
                            Velocity at the Square - One Bedroom +Den Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/velocity-at-the-square-one-bedroom-den-apartment-for-rent/1505834644?null&siteLocale=en_CA,"252 Victoria Street, Toronto, ON, M5B 0A3",Apartment,2350,1,1,43.6554928,-79.3794198,0,0,0,1,0,0,1,663,0,1,99,98,94,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/fqEAAOSw1s9e4Zqw/$_27.JPG,https://i.ebayimg.com/00/s/ODYyWDc2OA==/z/4FsAAOSwwCNe4Zq0/$_2.PNG,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/ljsAAOSwz3Je4Zqw/$_2.JPG
"
                            Velocity at the Square - 2 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/velocity-at-the-square-2-bedroom-apartment-for-rent/1505732758?null&siteLocale=en_CA,"252 Victoria Street, Toronto, ON, M5B 0A3",Apartment,2800,2,1,43.6554928,-79.3794198,0,0,0,1,0,0,1,860,0,1,99,98,94,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/PD8AAOSwFLpe4TH6/$_27.JPG,https://i.ebayimg.com/00/s/ODYyWDc2OA==/z/QngAAOSwMyBe4TH6/$_2.PNG,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/f10AAOSw5B9e4TH4/$_2.JPG
"
                            Velocity at the Square - Bachelor Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/velocity-at-the-square-bachelor-apartment-for-rent/1505834637?null&siteLocale=en_CA,"252 Victoria Street, Toronto, ON, M5B 0A3",Apartment,1700,1,1,43.6554928,-79.3794198,0,0,0,1,0,0,1,359,0,1,99,98,94,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/PW8AAOSw7Rle4Zqu/$_27.JPG,https://i.ebayimg.com/00/s/ODYyWDc2OA==/z/JYoAAOSwiE9e4Zqz/$_2.PNG,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/VfcAAOSw87xe4Zqu/$_2.JPG
"
                            2 Large Rooms Available in House 
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-large-rooms-available-in-house/1512190231?null&siteLocale=en_CA,"M6E4S8, Canada",Apartment,750,2,2,43.6796367,-79.4561492,1,1,1,1,1,0,0,125,0,1,74,75,71,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/624AAOSwshRfDiA2/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/k3QAAOSwwB5fDiA5/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/MCgAAOSwfsNfDiA7/$_2.JPG
"
                            Apartment for rent near Ryerson University
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-near-ryerson-university/1512181265?null&siteLocale=en_CA,"40 Gerrard St E, Toronto, ON M5B 2M2, Canada",Apartment,1500,1,1,43.6597813,-79.3803887,1,1,1,1,0,0,0,600,0,1,97,94,74,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/VJkAAOSwwsVfDhT7/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/aGQAAOSw-bBfDhUD/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/togAAOSw4jZfDhUI/$_2.JPG
"
                            1 Bedroom (Yonge & College ) - Perfect for immediate move in
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-yonge-college-perfect-for-immediate-move-in/1512182207?null&siteLocale=en_CA,"40 Gerrard St E, Toronto, ON M5B 2M2, Canada",Apartment,1850,1,1,43.6597813,-79.3803887,0,0,1,1,0,0,0,800,1,1,97,94,74,,,
"
                            Apartment for rent- Bathurst & Front street
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-bathurst-front-street/1501887361?null&siteLocale=en_CA,"576 Front St W, Toronto, ON M5V 1C1, Canada",Apartment,2200,1,1,43.6410714,-79.400252,0,0,0,1,1,0,1,500,1,1,91,96,95,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/hS8AAOSwND5exJlO/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6EIAAOSwOPVexJlC/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/crMAAOSwLt5exJk3/$_2.JPG
"
                            2 BEDROOM FOR RENT - downtown Toronto
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-for-rent-downtown-toronto/1512180729?null&siteLocale=en_CA,"299 Sherbourne St, Toronto, ON M5A 2S1, Canada",Apartment,1950,2,1,43.6608433,-79.3717446,0,1,1,1,1,0,0,650,0,0,89,92,10,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/CVYAAOSwW4hfDhS7/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/5zEAAOSwt~1fDhSs/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/MaUAAOSwQrlfDhSu/$_2.JPG
"
                            2 BDRM, 1 BATH APARTMENT [BATHURST & BLOOR]
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-1-bath-apartment-bathurst-bloor/1512179563?null&siteLocale=en_CA,"643 Bloor St W, Toronto, ON M6G 1L1, Canada",Apartment,1700,2,1,43.6641547,-79.41504,1,1,1,0,0,0,0,600,0,0,95,94,10,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/LUkAAOSwkP5fDhN5/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/fosAAOSwJPhfDhNh/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/CxQAAOSw~ipfDhNk/$_2.JPG
"
                            The newest, finest apartments in the Yonge & Eglinton area
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-newest-finest-apartments-in-the-yonge-eglinton-area/1505826090?null&siteLocale=en_CA,"65 Lillian Street, Toronto, ON, M4S 0A1",Apartment,2916,2,2,43.706152,-79.393249,0,0,0,0,0,0,0,800,0,0,94,91,51,http://img.youtube.com/vi/Pr8oz4yZWAU/0.jpg,https://i.ebayimg.com/00/s/MjY2WDQwMA==/z/TvYAAOSwoahe4ZIv/$_2.JPG,https://i.ebayimg.com/00/s/MjY2WDQwMA==/z/6MQAAOSwDFxe4ZIv/$_2.JPG
"
                            The finest, newest apartments in the Yonge & Eglinton area
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-finest-newest-apartments-in-the-yonge-eglinton-area/1505826092?null&siteLocale=en_CA,"65 Lillian Street, Toronto, ON, M4S 0A1",Apartment,1913,1,1,43.706152,-79.393249,0,0,0,0,0,0,0,528,0,0,94,91,51,http://img.youtube.com/vi/Pr8oz4yZWAU/0.jpg,https://i.ebayimg.com/00/s/MjY2WDQwMA==/z/bkIAAOSwC89e4ZIv/$_2.JPG,https://i.ebayimg.com/00/s/MjY2WDQwMA==/z/PqMAAOSwk7Ve4ZIv/$_2.JPG
"
                            The newest, finest apartments in the Yonge & Eglinton area
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-newest-finest-apartments-in-the-yonge-eglinton-area/1505826091?null&siteLocale=en_CA,"65 Lillian Street, Toronto, ON, M4S 0A1",Apartment,1913,1.5,1,43.706152,-79.393249,0,0,0,0,0,0,0,621,0,0,94,91,51,http://img.youtube.com/vi/Pr8oz4yZWAU/0.jpg,https://i.ebayimg.com/00/s/MjY2WDQwMA==/z/r3IAAOSwe-5e4ZIv/$_2.JPG,https://i.ebayimg.com/00/s/MjY2WDQwMA==/z/Yv4AAOSwSWde4ZIv/$_2.JPG
"
                            Livmore High Park,  refined rental, Occupancy late summer 2020
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/livmore-high-park-refined-rental-occupancy-late-summer-2020/1505795697?null&siteLocale=en_CA,"50 High Park Avenue, Toronto, ON, M6P 0B4",Apartment,2480,2,1,43.6553533,-79.466066,0,0,0,1,1,0,1,816,0,1,68,91,53,https://i.ebayimg.com/00/s/NjMxWDEwMDA=/z/CncAAOSwIiVe4XKL/$_27.JPG,https://i.ebayimg.com/00/s/Mzc1WDY2Nw==/z/H50AAOSwwjVe4XKK/$_2.JPG,https://i.ebayimg.com/00/s/ODA2WDYwNQ==/z/GIAAAOSwB7le4XKJ/$_2.JPG
"
                            Renovated Spacious, bright & Cozy, Rich Architectural detail
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-spacious-bright-cozy-rich-architectural-detail/1505826071?null&siteLocale=en_CA,"424 Yonge Street, Toronto, ON, M5B 2H3",Apartment,2519,2,2,43.660269,-79.3828002,0,0,0,0,0,0,0,924,0,0,99,10,79,http://img.youtube.com/vi/IGZ7DvNFhDQ/0.jpg,https://i.ebayimg.com/00/s/Mjc0WDQwMA==/z/HSgAAOSwYfBe4ZIr/$_2.JPG,https://i.ebayimg.com/00/s/Mjc0WDQwMA==/z/214AAOSwwCNe4ZIq/$_2.JPG
"
                            Renovated, Spacious, bright & Cozy suites, Rich Architecture
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-spacious-bright-cozy-suites-rich-architecture/1505826068?null&siteLocale=en_CA,"424 Yonge Street, Toronto, ON, M5B 2H3",Apartment,2118,1,1,43.660269,-79.3828002,0,0,0,0,0,0,0,616,0,0,99,10,79,http://img.youtube.com/vi/IGZ7DvNFhDQ/0.jpg,https://i.ebayimg.com/00/s/Mjc0WDQwMA==/z/RYwAAOSwYvJe4ZIp/$_2.JPG,https://i.ebayimg.com/00/s/Mjc0WDQwMA==/z/GX8AAOSw7WBe4ZIp/$_2.JPG
"
                            Convenient, desirable midtown location - 88 Redpath Avenue, 2BR
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/convenient-desirable-midtown-location-88-redpath-avenue-2br/1505825948?null&siteLocale=en_CA,"88 Redpath Avenue, Toronto, ON, M4S 2J8",Apartment,2039,2,1,43.7062911,-79.392573,0,0,0,0,0,0,0,605,0,0,94,90,68,http://img.youtube.com/vi/hPjW-xQ57gc/0.jpg,https://i.ebayimg.com/00/s/MjczWDQwMA==/z/euIAAOSwDXRe4ZID/$_2.JPG,https://i.ebayimg.com/00/s/MjczWDQwMA==/z/0dUAAOSwLg1e4ZID/$_2.JPG
"
                            Your style, your location, your home... Queen and Spadina
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/your-style-your-location-your-home-queen-and-spadina/1505826070?null&siteLocale=en_CA,"525 Richmond Street, Toronto, ON, M5V 1Y5",Apartment,1890,1,1,43.6469476,-79.4001822,0,0,0,0,0,0,0,560,0,0,98,10,99,http://img.youtube.com/vi/4L7O-qaqcY0/0.jpg,https://i.ebayimg.com/00/s/MjczWDQwMA==/z/jNYAAOSwzMFe4ZIq/$_2.JPG,https://i.ebayimg.com/00/s/MzQ4WDQwMA==/z/~hUAAOSwANle4ZIq/$_2.JPG
"
                            Queen and Spadina: 525 Richmond Street, 2BR
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/queen-and-spadina:-525-richmond-street-2br/1505826077?null&siteLocale=en_CA,"525 Richmond Street, Toronto, ON, M5V 1Y5",Apartment,2600,2,5,43.6469476,-79.4001822,0,0,0,0,0,1,0,770,0,0,98,10,99,http://img.youtube.com/vi/4L7O-qaqcY0/0.jpg,https://i.ebayimg.com/00/s/MjczWDQwMA==/z/hBsAAOSw2ide4ZIs/$_2.JPG,https://i.ebayimg.com/00/s/MzQ4WDQwMA==/z/JjoAAOSwPMle4ZIt/$_2.JPG
"
                            Luxury Rentals in a Fantastic location - 1BR
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-rentals-in-a-fantastic-location-1br/1505826085?null&siteLocale=en_CA,"400 Walmer Road, Toronto, ON, M5P 2X7",Apartment,2100,1,1,43.6849524,-79.4133739,0,0,0,0,0,0,0,746,0,0,87,86,46,http://img.youtube.com/vi/nFm0KVtPEOY/0.jpg,https://i.ebayimg.com/00/s/MzQ0WDQwMA==/z/8XcAAOSwnaVe4ZIu/$_2.JPG,https://i.ebayimg.com/00/s/MzUyWDQwMA==/z/NAgAAOSwbKte4ZIt/$_2.JPG
"
                            Beautiful  ONE bedroom suite available !!!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-one-bedroom-suite-available/1512173607?null&siteLocale=en_CA,"85 Gamble Ave, East York, ON M4K 2H6, Canada",Apartment,1695,1,1,43.6898141,-79.35056,0,1,1,1,0,0,0,588,0,0,73,69,84,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/sL0AAOSwXfhfDgqw/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/r74AAOSwAyRfDgwx/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/-sMAAOSw8m9fDgxC/$_2.JPG
"
                            2 Bedroom Main Floor Unit
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-main-floor-unit/1512171829?null&siteLocale=en_CA,"Symington Ave, Toronto, ON M6P 3W4, Canada",Apartment,2500,2,1,43.6604653,-79.4492756,1,1,1,0,1,1,0,650,0,0,85,97,66,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/geMAAOSw6DVfDgoj/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/vAAAAOSw4eNfDgom/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/XnkAAOSwwvNfDgoq/$_2.JPG
"
                            Large one bedroom at Don Mills & Eglinton
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-one-bedroom-at-don-mills-eglinton/1512165932?null&siteLocale=en_CA,"10 Grenoble Drive, Toronto, ON, M3C 1C6",Apartment,1659,1,1,43.7164359,-79.3343657,0,1,1,1,1,1,0,600,0,0,61,70,77,,,
"
                            Bachelor + Den ; Apartment for sublet
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-den-apartment-for-sublet/1512170725?null&siteLocale=en_CA,"1 Homewood Ave, Toronto, ON M4Y 2J8, Canada",Apartment,1550,1,1,43.6632546,-79.3741986,0,1,1,1,0,0,0,319,0,0,93,87,10,https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/LUkAAOSwufRfDghn/$_27.JPG,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/z3UAAOSww~9fDghs/$_2.JPG,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/0-QAAOSwn0dfDghu/$_2.JPG
"
                            Sweet One Bedroom, High Park - Roncesvalles Village, All Incl
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/sweet-one-bedroom-high-park-roncesvalles-village-all-incl/1512168906?null&siteLocale=en_CA,"168 Indian Rd, Toronto, ON M6R 2W1, Canada",Apartment,1250,1,1,43.6461175,-79.4540866,1,1,1,1,1,0,0,500,0,0,31,89,82,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/yWQAAOSwLE9fDgU9/$_27.JPG,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/KG0AAOSwg5VfDgVX/$_2.JPG,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/yQwAAOSw1elfDgVj/$_2.JPG
"
                            Apartment at Bloor and Dufferin - Recently renovated
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-at-bloor-and-dufferin-recently-renovated/1512168617?null&siteLocale=en_CA,"Millicent St, Toronto, ON M6H 1W4, Canada",Apartment,1450,1,1,43.6655186,-79.4379315,1,1,1,0,0,0,0,500,1,1,80,84,79,https://i.ebayimg.com/00/s/MzYwWDI0MA==/z/lFEAAOSwBQVfDgV5/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/jSIAAOSwbapfDgVu/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/L5oAAOSwJqFfDgV-/$_2.JPG
"
                            1 bed+den for rent @ Liberty Village, Toronto
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-for-rent-liberty-village-toronto/1512164188?null&siteLocale=en_CA,"65 E Liberty St, Toronto, ON M6K 3R2, Canada",Apartment,2250,1.5,1,43.6383993,-79.4144482,0,0,0,1,1,1,1,675,0,1,81,91,91,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/oyQAAOSwkBpfDgEw/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/oP0AAOSw5EVfDgEo/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/z1gAAOSwJw5fDgEs/$_2.JPG
"
                            Brand New One bedroom Basement Apartment  - Junction Area
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-one-bedroom-basement-apartment-junction-area/1512160633?null&siteLocale=en_CA,"Keele St, Toronto, ON M6N 3E1, Canada",Apartment,1300,1,1,43.669201,-79.4661632,0,0,0,1,0,0,0,550,0,1,86,78,80,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/FokAAOSwE6dfDfyK/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/cgkAAOSwq~tfDfyT/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/SCUAAOSwU0FfDfyb/$_2.JPG
