,title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
10,"
                            2 BEDROOM UNIT, 5 MINUTE RIDE TO SUBWAY (Warden & Danforth Rd)
                        ",", Toronto M1L0G2 ON, Canada",Apartment,1700,2,1,43.7007321,-79.2734801,0,0,0,1,0,0,0,750,0,1,31,76,50,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/x2sAAOSwAyRfB5wu/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/RM4AAOSwLClfB5w3/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/RSMAAOSwb4tfB5w6/$_2.JPG
11,"
                            downtown bachelor apartment 565 sherbourne st
                        ","565 Sherbourne St, Toronto, ON M4X 1W7, Canada",Apartment,1468,1,1,43.6701586,-79.3756379,0,1,1,1,1,1,1,700,0,0,90,89,99,https://i.ebayimg.com/00/s/Njk0WDgwMA==/z/TNkAAOSwHeRfBhpY/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6V4AAOSwD7hfBhpb/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/2yYAAOSwm91fBhpf/$_2.JPG
12,"
                            1 bedroom LOFT Apart!  In Forest Hill
                        ","1786 Bathurst St, Toronto, ON M5P, Canada",Apartment,1495,1,1,43.6958798,-79.4244594,0,0,1,1,1,0,0,850,0,1,61,78,74,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/gPwAAOSw0Yxe7jNx/$_27.JPG,https://i.ebayimg.com/00/s/MzYwWDQ4MA==/z/GFIAAOSwk-Ne7jN7/$_2.JPG,https://i.ebayimg.com/00/s/MzYwWDQ4MA==/z/rJEAAOSwhk5e7jOC/$_2.JPG
13,"
                            1+1 Bed, 2 Bath Beautiful South Facing Unit for Rent at 1 Bloor!
                        ","1 Bloor, Toronto M4W 0A8 ON, Canada",Apartment,2700,1.5,2,43.6702,-79.3865,0,1,1,1,1,0,1,740,0,1,10,98,71,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/-~sAAOSwJrpfB5Oj/$_27.JPG,https://i.ebayimg.com/00/s/MzgyWDQ1Nw==/z/XhkAAOSwNGxfB5Ol/$_2.JPG,https://i.ebayimg.com/00/s/NDI1WDUzMg==/z/SjUAAOSwQkhfB5Om/$_2.JPG
14,"
                            2 Bedroom Basement Apartment For Rent - Jane and 401
                        ","M3M1J7, Canada",Basement,1600,2,1,43.7220038,-79.5039565,1,1,1,1,1,1,0,600,0,1,60,65,48,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/TVwAAOSwHqRfB5K0/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/HMcAAOSwTQlfB5K2/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/eBMAAOSwbJ5fB5K3/$_2.JPG
15,"
                            Great Basement Apartment for rent at O'connor and Pape
                        ","81 O'Connor Dr, East York, ON M4K 2K4, Canada",Basement,1400,Bachelor/Studio,1,43.6929298,-79.350802,0,0,0,1,0,1,0,600,0,1,62,69,93,https://i.ebayimg.com/00/s/Mzk5WDYwMA==/z/OFcAAOSwe5dfB5Fi/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDYwMA==/z/VgwAAOSwB9FfB5Fj/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDYwMA==/z/WaQAAOSwHE1fB5Fl/$_2.JPG
16,"
                            2 bedroom basement apartment with separate entrance
                        ","Brimley Rd At Steeles Ave East, Toronto, ON M1V 4J2, Canada",Basement,1500,2,1,43.82817,-79.28691,1,1,1,1,1,2,0,850,1,1,52,65,50,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/JxcAAOSwOVtfB46Y/$_27.PNG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/544AAOSw3JhfB46a/$_2.PNG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/5m8AAOSw6khfB46b/$_2.PNG
17,"
                            ☼HUGE 1 Bdrm + Storefront Studio☼
                        ","Augusta Ave, Toronto, ON M5T 2L4, Canada",Apartment,1950,1,1.5,43.6544984,-79.4020059,0,0,0,0,0,0,0,"1,300",0,0,91,92,69,https://i.ebayimg.com/00/s/MjYzWDM1MA==/z/x~sAAOSwbu1fB40b/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/FN8AAOSwiKRfB40n/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/cl0AAOSwmHRfB404/$_2.JPG
18,"
                            Loft bachelor for sublet 
                        ","M5A1S3, Canada",Apartment,1395,1,1,43.6549368,-79.3686431,1,1,1,1,0,0,0,300,0,1,90,95,99,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/VmsAAOSwHE1fB4qI/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/L7wAAOSwwt1fB4qJ/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/dbcAAOSw2NVfB5vQ/$_2.JPG
19,"
                            2 bedroom basement apartment in greenwood village, utilities inc
                        ","Strathmore Blvd, Toronto, ON M4J 1P6, Canada",Apartment,1600,2,1,43.683431,-79.3289101,1,1,1,1,0,0,0,800,0,1,87,80,81,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/SHAAAOSwCFhfB4q2/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/3DUAAOSw~8VfB4q9/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/~OsAAOSwMnJfB4rA/$_2.JPG
20,"
                            Unique One Bedroom in Roncesvalles/High Park Estate House
                        ","26 High Park Gardens, Toronto, ON M6R 1S9, Canada",Apartment,2600,1,1,43.6490926,-79.45706,1,1,1,1,1,0,0,"1,200",0,0,65,93,78,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/3KYAAOSwQ8BfB4jc/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/v5QAAOSwzTtfB4jg/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ZesAAOSwGgZfB4jk/$_2.JPG
21,"
                            Fully Renovated 1-Bdrm Basement Suite in East York!
                        ","207 Gamble Ave, East York, ON M4J 2P4, Canada",Apartment,1295,1,1,43.6910533,-79.345024,0,1,0,0,0,0,0,700,0,1,71,72,81,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/YloAAOSwD7VfB3on/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/15IAAOSw6khfB3op/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/zMEAAOSw1u9fB3or/$_2.JPG
22,"
                            1 BEDROOM APARTMENT FOR RENT AT WESTON AND LAWRENCE
                        ","80 Clouston Ave, York, ON M9N 1A7, Canada",Apartment,1400,1,1,43.6945313,-79.5084811,1,1,1,0,0,0,0,465,0,1,49,78,58,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/fJkAAOSwQyBfB4eJ/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/-84AAOSwV85fB4eO/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/lqYAAOSwHslfB4fQ/$_2.JPG
23,"
                            Room for Rent: 2 Available @ $750/room
                        ","Brimley Rd At Steeles Ave East, Toronto, ON M1V 4J2, Canada",Basement,750,2,1,43.828014,-79.28706,1,1,1,1,1,2,0,850,1,1,52,65,50,https://i.ebayimg.com/00/s/NDQ5WDgwMA==/z/DZQAAOSwgZZfB4Z2/$_27.PNG,https://i.ebayimg.com/00/s/ODAwWDQ0OQ==/z/pYgAAOSww~9fB4Z3/$_2.PNG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/pOAAAOSwci5fB4Z5/$_2.PNG
24,"
                            Toronto Apartment for Rent
                        ","1297 Davenport Rd, Toronto, ON M6H 2H3, Canada",Apartment,1599,1 + Den,1,43.6737293,-79.437723,0,0,0,1,1,0,0,750,0,1,70,79,81,https://i.ebayimg.com/00/s/NTA1WDgwMA==/z/lJAAAOSwNZNeyw6U/$_27.JPG,https://i.ebayimg.com/00/s/NTA1WDgwMA==/z/kykAAOSw0uZeyw5W/$_2.JPG,https://i.ebayimg.com/00/s/NTA1WDgwMA==/z/jqwAAOSwvqdeyw4D/$_2.JPG
25,"
                            Beautiful Basement Apt. Bathurst - Lawrence
                        ","29 Brookview Dr., m6a2k4, Toronto, ON",Basement,1350,1.5,1,43.720069,-79.4362587,1,1,1,1,0,1,0,450,0,1,59,81,64,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/W6gAAOSwH0dfB4I8/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Uo8AAOSwwApfB4JB/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/LTIAAOSw3U9fB4JE/$_2.JPG
26,"
                            BOTH LONG/SHORT TERM UNIT AVAILABLE
                        ","344 Weston Rd, York, ON M6N 3P8, Canada",Apartment,1450,1,1,43.6794632,-79.4748282,1,1,1,1,1,1,0,900,1,1,61,74,64,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/JvYAAOSwa09fB3u8/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/84UAAOSwZxNfB3vy/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/2bUAAOSwl-VfB3w-/$_2.JPG
27,"
                            Cozy Studio Apartment - ALL UTILITIES INCLUDED 
                        ","494 Runnymede Rd, Toronto, ON M6S 2Z5, Canada",Apartment,900,1,1,43.6595761,-79.480103,1,1,1,1,0,1,0,350,0,0,67,78,91,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/1dUAAOSwjAJfB31a/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/g9QAAOSwJs5fB31c/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/RqAAAOSwHYFfB31d/$_2.JPG
28,"
                            3 Bedroom Apartment for rent
                        ","Glencairn Ave, North York, ON M6B 2B1, Canada",House,2800,3,1.5,43.7066541,-79.4558591,1,1,1,1,1,1,0,"1,300",0,1,62,75,54,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/7JcAAOSwRiBfB30i/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/GnsAAOSw5DVfB301/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/xKAAAOSwtSFfB309/$_2.JPG
29,"
                            1 Br Cabbagetown
                        ",", Toronto M4X1A8 ON",Apartment,1695,1,1,43.6659575,-79.3675873,1,1,1,1,0,0,0,500,0,1,87,87,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/GrkAAOSwCcJfB3k9/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/VQoAAOSwDHNfB3l0/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/boQAAOSw0itfB3l6/$_2.JPG
30,"
                            One bedroom basement apartment for rent. East York. $1300
                        ","946 Coxwell Ave., M4C 3G3, East York, ON",Basement,1300,1,1,43.6950623,-79.3286145,1,1,1,1,0,1,0,"1,200",1,1,70,67,87,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/eIkAAOSwVLNfB3vb/$_27.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/QkoAAOSwKglfB3vd/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/wGkAAOSwxiFfB3wE/$_2.JPG
31,"
                            SHORT/LONG TERM RENTAL
                        ","346 Weston Rd, Toronto, ON M6N 3P6, Canada",Apartment,2100,2,1,43.6794314,-79.4749025,1,1,1,1,0,1,0,"2,000",1,1,61,74,64,https://i.ebayimg.com/00/s/NzAzWDgwMA==/z/P2gAAOSwUQFfB25M/$_27.JPG,https://i.ebayimg.com/00/s/NTk5WDgwMA==/z/brkAAOSwlVBfB28u/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/lUYAAOSw-bBfB24W/$_2.JPG
32,"
                            The Bloordale - 3 Bedroom, 2 Bathroom for Rent
                        ","4340 Bloor Street West, Toronto, ON, M9C 2A6",Apartment,2599,3,2,43.6320994,-79.5761034,0,1,1,1,1,0,0,"1,120",0,0,51,52,61,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/cGwAAOSwkc5fB3Ob/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/xEwAAOSwov5fB3Oe/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/C2gAAOSwbX1fB3Oa/$_2.JPG
33,"
                            Upgraded Jr. 1 Bed For Rent w/ In-Suite Laundry-Liberty Village
                        ","200 Dufferin Street, Toronto, ON, M6K 1Z4",Apartment,1619,1,1,43.6363313,-79.4263436,0,1,1,1,1,0,1,470,0,0,79,90,78,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/MA0AAOSwk25fB3He/$_27.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/zb4AAOSwZm1fB3Hd/$_2.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/jBcAAOSwcT1fB3He/$_2.JPG
34,"
                            Large 1 Bedroom - Downtown - Renovated - On-site Gym!
                        ","392 Sherbourne Street, Toronto, ON, M4X 1K3",Apartment,1609,1,1,43.6637115,-79.3732778,0,1,1,1,1,0,1,468,0,0,93,87,10,https://i.ebayimg.com/00/s/Mjk5WDQ0OA==/z/bHMAAOSwgw9fB3HQ/$_27.JPG,https://i.ebayimg.com/00/s/Mjk5WDQ0OA==/z/MucAAOSwyKBfB3HQ/$_2.JPG,https://i.ebayimg.com/00/s/Mjk5WDQ0OA==/z/0hUAAOSwbkxfB3HQ/$_2.JPG
35,"
                            Valencia Towers - 2 Bedroom, 1 Bathroom for Rent
                        ","6020 Bathurst Street, Toronto, ON, M2R 1Z8",Apartment,1939,2,1,43.7878919,-79.4477236,0,1,1,1,1,0,1,"1,009",0,0,72,64,56,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/LMsAAOSwyhhfB3IC/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/BwEAAOSw2RNfB3IA/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/Uf8AAOSw8edfB3IB/$_2.JPG
36,"
                            1 Bedroom For Rent - North York
                        ","6020 Bathurst Street, Toronto, ON, M2R 1Z8",Apartment,1709,1,1,43.7878919,-79.4477236,0,1,1,1,1,0,1,650,0,0,72,64,56,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/0lQAAOSwh7RfB3H~/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/MuwAAOSwcQRfB3IC/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/tp0AAOSwFOpfB3IA/$_2.JPG
37,"
                            2 Bedroom - Eglinton/Dufferin - Quiet Community-Family Friendly
                        ","620 Northcliffe Boulevard, Toronto, ON, M6E 3M1",Apartment,2249,2,1,43.6933028,-79.4468724,0,1,1,1,1,0,0,747,0,0,70,80,68,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/87cAAOSwOMBfB3HY/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/YCEAAOSwpbxfB3HY/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/jh0AAOSwqhtfB3HW/$_2.JPG
0,"
                            RENOVATED ALL INCLUSIVE 1+Den Apartment for Rent! (North York)
                        ","71 Jonesville Crescent, North York, ON M4A, Canada",Condo,2000,1.5,1,43.7245759,-79.3076038,1,1,1,1,1,1,0,780,0,1,70,67,63,https://i.ebayimg.com/00/s/ODI4WDE0Mjg=/z/GuUAAOSwgydfB3Mx/$_27.JPG,https://i.ebayimg.com/00/s/MTAwMFgxNTAw/z/frYAAOSw1AtfB3UH/$_2.JPG,https://i.ebayimg.com/00/s/MTAwMFgxNTAw/z/QCoAAOSwfC1fB3UJ/$_2.JPG
1,"
                            Sep 1 ∙ Granite Floors ∙ 1 Bedroom Basmt + 1 Parking + Utilities
                        ","48 Burlington St, Etobicoke, ON M8V 2L3, Canada",Apartment,1350,1,1,43.6178788,-79.4896473,1,1,1,1,0,1,0,575,0,0,62,66,87,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/vlQAAOSwsEdfB26o/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/ejUAAOSwXalfB26v/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/YcUAAOSwtTlfB26r/$_2.JPG
2,"
                            $1,980 - 1br + Den - 650ft2 - Ossington Bloor - Brand New
                        ","115 Hallam St, Toronto, ON M6H 1W9, Canada",Apartment,1980,1.5,1,43.667229,-79.4309664,0,1,1,1,1,0,0,650,0,1,81,82,60,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/vNMAAOSwtn9evWpF/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/nocAAOSwzYVevWo-/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ob0AAOSwXQRevWoc/$_2.JPG
3,"
                            LARGE 2BR Corner Apartment for Rent! (Yonge and Eglinton)
                        ","2449 Yonge St, Toronto, ON M4P 1Y5, Canada",Apartment,2350,2,1,43.7110109,-79.3989854,0,1,1,1,0,0,0,"1,000",0,1,90,87,60,https://i.ebayimg.com/00/s/NzIwWDk2MA==/z/1nUAAOSwZPpfB2wG/$_27.JPG,https://i.ebayimg.com/00/s/OTIyWDEyNDI=/z/ifYAAOSwPJZfB2zR/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/i5IAAOSw4tBfB2wK/$_2.JPG
4,"
                            TRENDY 2BR Corner Apartment for Rent! (Yonge and Eglinton)
                        ","2449 Yonge St, Toronto, ON M4P 1Y5, Canada",Apartment,1850,2,1,43.7110109,-79.3989854,0,1,1,1,0,0,0,500,0,1,90,87,60,https://i.ebayimg.com/00/s/OTA0WDEyNDI=/z/ycsAAOSwUzpfB2sn/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/zv4AAOSwFFtfB2tT/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/hNgAAOSwfjtfB2tF/$_2.JPG
5,"
                            1 bd in 2 bd-1 bath Midtown apartment available Sept 1st $1100
                        ",", Toronto M4S 1C4 ON, Canada",Apartment,1100,2.5,1,43.6979706,-79.3921328,0,1,1,1,1,0,1,946,0,0,84,80,53,https://i.ebayimg.com/00/s/NTEyWDc2OA==/z/hbgAAOSwcT1fB2oH/$_27.JPG,https://i.ebayimg.com/00/s/NTEyWDc2OA==/z/v7AAAOSwXsJfB2oM/$_2.JPG,https://i.ebayimg.com/00/s/NTEyWDc2OA==/z/o9AAAOSwGIlfB2oe/$_2.JPG
6,"
                            Studio or small one Bedroom for rent.
                        ","17 Eccleston Dr, North York, ON M4A 1K3, Canada",Apartment,1320,1,1,43.7271659,-79.3162319,0,1,1,1,0,0,0,700,0,0,56,65,58,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/SlIAAOSwUIhe9tx1/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/QkAAAOSwddBe9tzu/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/kIcAAOSwxWFe9tyT/$_2.JPG
7,"
                            Apartment for rent (Financial District location) furnished
                        ","Bay St, Toronto, ON, Canada",Apartment,1000,1,1,43.6572984,-79.3843645,1,1,1,1,1,1,0,903,1,1,98,97,91,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6BwAAOSwVmFfB2Fo/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/vbYAAOSwQ8BfB2Fk/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/qmcAAOSwXfhfB2Gk/$_2.JPG
8,"
                            Beautiful, newly renovated Basement apartment for rent
                        ",", M5m 2z7, Bathurst / Wilson, ON",Basement,1075,Bachelor/Studio,1,43.7373209,-79.4339296,1,1,1,0,0,0,0,800,0,1,67,73,55,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ijwAAOSwkrRfB14r/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/argAAOSwLyNfB14W/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/qd4AAOSwtSFfB14m/$_2.JPG
9,"
                            Beautiful, newly renovated Basement apartment for rent
                        ",", M5m 2z7, Bathurst / Wilson, ON",Basement,1075,Bachelor/Studio,1,43.7373209,-79.4339296,1,1,1,0,0,0,0,800,0,1,67,73,55,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ijwAAOSwkrRfB14r/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/argAAOSwLyNfB14W/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/qd4AAOSwtSFfB14m/$_2.JPG
10,"
                            Spacious 3 Bedroom Apt Bloor Ossington Station Pt Furnished Sept
                        ","973 Bloor St W, Toronto, ON M6H 1L7, Canada",Apartment,2980,3,1,43.6611046,-79.4288729,0,0,0,0,1,0,0,"1,000",0,1,87,86,59,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/sR8AAOSwUkFfB13j/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/FGUAAOSwcYFfB14A/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/yfAAAOSwkOVfB14D/$_2.JPG
11,"
                            $1500 basement/ private livingroom washroom kitchen/near subway
                        ","31 Westbourne Ave, Scarborough, ON M1L 2Y1, Canada",Basement,1500,1,1,43.7015226,-79.2894872,0,0,0,1,0,1,0,"1,000",0,1,41,82,59,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/a7EAAOSwF-xfB1zL/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/EWUAAOSwHnxfB1zN/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/LT4AAOSwRNlfB1zS/$_2.JPG
12,"
                            Bright beautiful 2 bedroom in house private yard distillery 
                        ","97 Trinity St, Toronto, ON M5A 3C7, Canada",Apartment,2300,2,1,43.6528702,-79.3609809,1,1,1,1,1,0,0,777,0,1,89,89,99,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/lPYAAOSwl-VfByoI/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/YhIAAOSw8TlfByoL/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z48AAOSwNW5fByoP/$_2.JPG
13,"
                            $1500/basement near victoria station/private washroom kitchen
                        ","31 Westbourne Ave, Scarborough, ON M1L 2Y1, Canada",Basement,1500,1,1,43.7015226,-79.2894872,0,0,0,1,0,1,0,"1,000",0,1,41,82,59,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/1mUAAOSwoulfB1uT/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/w8EAAOSwlGRfB1uV/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/ZB8AAOSwPkpfB1uY/$_2.JPG
14,"
                            Amazing 1 bedroom Queen St East Toronto for $1645!
                        ","1564 Queen St E, Toronto, ON M4L 1E9, Canada",Apartment,1645,1,1,43.6659447,-79.3188508,0,0,0,1,0,0,0,500,0,0,82,74,98,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/-V0AAOSwooVfB1mR/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/C0kAAOSwURBfB1lp/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/fUAAAOSwfGBfB1mJ/$_2.JPG
15,"
                            One bedroom apartment for rent close to downtown Toronto!
                        ","1978 Davenport Rd, Toronto, ON M6N 1C4, Canada",Apartment,1500,1,1,43.670287,-79.4571981,0,1,1,0,1,0,0,600,0,0,60,77,80,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/N2MAAOSwDHNfB1oR/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/dNEAAOSwd5lfB1oT/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/As8AAOSwEelfB1oV/$_2.JPG
16,"
                            Awesome Renovated 1 Bed Apt w/ Private Laundry  Steps to Subway
                        ","877 Dovercourt Rd, M6H2X6, Toronto, ON",Apartment,1700,1,1,43.6645418,-79.4303348,0,1,1,1,1,0,0,800,0,1,83,83,87,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/H6kAAOSwQpJfB0eB/$_27.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/r5wAAOSwxt5fB0cb/$_2.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/7zgAAOSwqn1fB0d2/$_2.JPG
17,"
                            Two Bedroom Condo Apartment Downtown, by University of Toronto
                        ","25 Grenville St, Toronto, ON M4Y 2X5, Canada",Condo,2500,2,1,43.6617737,-79.3847019,1,1,1,1,0,0,1,810,0,1,99,10,83,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/v7EAAOSwoFtfB1d4/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/k0YAAOSwVVNfB1d8/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/zLQAAOSw9rpfB1eA/$_2.JPG
18,"
                            1 Bedroom apartment For rent 
                        ","M4G3B5, Canada",Apartment,1700,1,1,43.7058373,-79.37489,0,0,1,1,0,1,0,750,0,0,87,69,70,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/pT4AAOSwUaZfB-KS/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/pRwAAOSw3LxfB-KT/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/hK8AAOSwqQZfB-KV/$_2.JPG
19,"
                            Newly Renovated 3 Bed 1.5 bath basement
                        ","M1N1G9, Canada",Basement,1900,3,15,43.7004402,-79.2516344,0,0,0,1,1,2,0,"1,100",0,1,49,49,31,https://i.ebayimg.com/00/s/NjgyWDEwMjQ=/z/l6MAAOSwhA5e~g5q/$_27.JPG,https://i.ebayimg.com/00/s/NjgyWDEwMjQ=/z/WS8AAOSwIlBe~g5r/$_2.JPG,https://i.ebayimg.com/00/s/NjgyWDEwMjQ=/z/cnUAAOSw5ipe~g5q/$_2.JPG
20,"
                            Beautiful 1 bedroom condo at The Morgan
                        ","448 Richmond Street West, M5V 3S6, Toronto, ON",Condo,1995,1,1,43.6480038,-79.397265,0,0,0,1,1,0,1,630,1,1,99,10,75,https://i.ebayimg.com/00/s/NTI3WDgwMA==/z/5mUAAOSwTMFfB0dA/$_27.JPG,https://i.ebayimg.com/00/s/NTI5WDgwMA==/z/rOYAAOSwDO9fB0dZ/$_2.JPG,https://i.ebayimg.com/00/s/NTIwWDgwMA==/z/3LQAAOSwG7FfB0ft/$_2.JPG
21,"
                            Basement apartment for rent starting August
                        ","North York, ON M6B 2H1, Canada",Basement,1500,1,1,43.713715,-79.42986,1,1,1,1,0,0,0,260,0,1,63,75,60,,,
